Log file open, 02/04/23 12:57:45
[2023.02.04-15.02.33:906][650]LogWorldPartition: Display: GenerateStreaming took 182 us (total: 6 ms)
[2023.02.04-15.02.33:906][650]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.04-15.02.33:906][650]PIE: New page: PIE session: ThirdPersonMap (4 feb. 2023 17:02:33)
[2023.02.04-15.02.33:906][650]LogPlayLevel: Creating play world package: /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.02.04-15.02.33:909][650]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003278s)
[2023.02.04-15.02.33:909][650]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap to /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap (0.003299s)
[2023.02.04-15.02.33:910][650]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.04-15.02.33:910][650]LogAIModule: Creating AISystem for world ThirdPersonMap
[2023.02.04-15.02.33:910][650]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.02.04-15.02.33:910][650]LogWorldPartition: Display: WorldPartition initialize started...
[2023.02.04-15.02.33:910][650]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.02.04-15.02.33:911][650]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2023.02.04-15.02.33:911][650]LogWorldPartition: Display: WorldPartition initialize took 842 us (total: 259 ms)
[2023.02.04-15.02.33:911][650]LogPlayLevel: PIE: World Init took: (0.001695s)
[2023.02.04-15.02.33:953][650]LogUObjectHash: Compacting FUObjectHashTables data took   1.27ms
[2023.02.04-15.02.33:956][650]LogAudio: Display: Creating Audio Device:                 Id: 29, Scope: Unique, Realtime: True
[2023.02.04-15.02.33:956][650]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.04-15.02.33:956][650]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.04-15.02.33:956][650]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.04-15.02.33:956][650]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.04-15.02.33:956][650]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.04-15.02.33:956][650]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.04-15.02.33:956][650]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.04-15.02.33:956][650]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.04-15.02.33:957][650]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.04-15.02.33:957][650]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.04-15.02.33:957][650]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.04-15.02.33:959][650]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.04-15.02.33:990][650]LogAudioMixer: Display: Using Audio Hardware Device Luidsprekers (Realtek(R) Audio)
[2023.02.04-15.02.33:990][650]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.04-15.02.33:990][650]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.04-15.02.33:990][650]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.04-15.02.33:991][650]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=29
[2023.02.04-15.02.33:991][650]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=29
[2023.02.04-15.02.33:992][650]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=29
[2023.02.04-15.02.33:992][650]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=29
[2023.02.04-15.02.33:992][650]LogInit: FAudioDevice initialized.
[2023.02.04-15.02.33:992][650]LogAudio: Display: Audio Device (ID: 29) registered with world 'ThirdPersonMap'.
[2023.02.04-15.02.33:996][650]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.02.04-15.02.33:997][650]LogWorld: Bringing World /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap up for play (max tick rate 60) at 2023.02.04-16.02.33
[2023.02.04-15.02.33:997][650]LogWorld: Bringing up level for play took: 0.001334
[2023.02.04-15.02.33:999][650]LogOnline: OSS: Created online subsystem instance for: :Context_43
[2023.02.04-15.02.34:002][650]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=900.000 Y=1110.000 Z=92.013
[2023.02.04-15.02.34:002][650]LogBlueprintUserMessages: [Pickup_C_0] 1
[2023.02.04-15.02.34:003][650]LogBlueprintUserMessages: [Pickup_C_1] 1
[2023.02.04-15.02.34:003][650]LogBlueprintUserMessages: [Pickup_C_2] 2
[2023.02.04-15.02.34:004][650]LogBlueprintUserMessages: [Pickup_C_3] 0
[2023.02.04-15.02.34:004][650]PIE: Server logged in
[2023.02.04-15.02.34:005][650]PIE: Play in editor total start time 0,111 seconds.
[2023.02.04-15.02.38:262][900]LogBlueprintUserMessages: Do something
[2023.02.04-15.02.41:496][ 94]LogBlueprintUserMessages: Do something
[2023.02.04-15.02.46:109][369]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.04-15.02.46:109][369]LogWorld: BeginTearingDown for /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.02.04-15.02.46:109][369]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.02.04-15.02.46:110][369]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.04-15.02.46:110][369]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2023.02.04-15.02.46:114][369]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.04-15.02.46:119][369]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.04-15.02.46:162][369]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.04-15.02.46:163][369]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=29
[2023.02.04-15.02.46:164][369]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=29
[2023.02.04-15.02.46:170][369]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.04-15.02.46:172][369]LogUObjectHash: Compacting FUObjectHashTables data took   1.27ms
[2023.02.04-15.02.46:216][370]LogPlayLevel: Display: Destroying online subsystem :Context_43
[2023.02.04-15.02.54:195][835]Cmd: EDIT COPY
[2023.02.04-15.02.54:478][852]Cmd: EDIT PASTE
[2023.02.04-15.03.01:356][258]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.04-15.03.01:361][258]LogContentBundle: [Container: ThirdPersonMap] Generating Streaming for 0 Content Bundles.
[2023.02.04-15.03.01:362][258]LogWorldPartition: Display: GenerateStreaming started...
[2023.02.04-15.03.01:362][258]LogWorldPartition: Display: GetPartitionedActors started...
[2023.02.04-15.03.01:362][258]LogWorldPartition: Display: GetPartitionedActors took 4 us (total: 217 us)
[2023.02.04-15.03.01:362][258]LogWorldPartition: Display: GenerateStreaming took 171 us (total: 6 ms)
[2023.02.04-15.03.01:362][258]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.04-15.03.01:362][258]PIE: New page: PIE session: ThirdPersonMap (4 feb. 2023 17:03:01)
[2023.02.04-15.03.01:389][258]LogPlayLevel: Creating play world package: /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.02.04-15.03.01:392][258]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003245s)
[2023.02.04-15.03.01:392][258]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap to /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap (0.003270s)
[2023.02.04-15.03.01:392][258]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.04-15.03.01:393][258]LogAIModule: Creating AISystem for world ThirdPersonMap
[2023.02.04-15.03.01:393][258]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.02.04-15.03.01:393][258]LogWorldPartition: Display: WorldPartition initialize started...
[2023.02.04-15.03.01:393][258]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.02.04-15.03.01:394][258]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2023.02.04-15.03.01:394][258]LogWorldPartition: Display: WorldPartition initialize took 788 us (total: 260 ms)
[2023.02.04-15.03.01:394][258]LogPlayLevel: PIE: World Init took: (0.001716s)
[2023.02.04-15.03.01:436][258]LogUObjectHash: Compacting FUObjectHashTables data took   1.23ms
[2023.02.04-15.03.01:439][258]LogAudio: Display: Creating Audio Device:                 Id: 30, Scope: Unique, Realtime: True
[2023.02.04-15.03.01:439][258]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.04-15.03.01:439][258]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.04-15.03.01:439][258]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.04-15.03.01:439][258]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.04-15.03.01:439][258]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.04-15.03.01:439][258]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.04-15.03.01:439][258]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.04-15.03.01:439][258]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.04-15.03.01:439][258]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.04-15.03.01:439][258]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.04-15.03.01:439][258]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.04-15.03.01:441][258]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.04-15.03.01:473][258]LogAudioMixer: Display: Using Audio Hardware Device Luidsprekers (Realtek(R) Audio)
[2023.02.04-15.03.01:473][258]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.04-15.03.01:473][258]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.04-15.03.01:473][258]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.04-15.03.01:473][258]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=30
[2023.02.04-15.03.01:473][258]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=30
[2023.02.04-15.03.01:475][258]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=30
[2023.02.04-15.03.01:475][258]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=30
[2023.02.04-15.03.01:475][258]LogInit: FAudioDevice initialized.
[2023.02.04-15.03.01:475][258]LogAudio: Display: Audio Device (ID: 30) registered with world 'ThirdPersonMap'.
[2023.02.04-15.03.01:478][258]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.02.04-15.03.01:480][258]LogWorld: Bringing World /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap up for play (max tick rate 60) at 2023.02.04-16.03.01
[2023.02.04-15.03.01:480][258]LogWorld: Bringing up level for play took: 0.001280
[2023.02.04-15.03.01:481][258]LogOnline: OSS: Created online subsystem instance for: :Context_44
[2023.02.04-15.03.01:484][258]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=900.000 Y=1110.000 Z=92.013
[2023.02.04-15.03.01:485][258]LogBlueprintUserMessages: [Pickup_C_0] 1
[2023.02.04-15.03.01:485][258]LogBlueprintUserMessages: [Pickup_C_1] 0
[2023.02.04-15.03.01:486][258]LogBlueprintUserMessages: [Pickup_C_2] 1
[2023.02.04-15.03.01:486][258]LogBlueprintUserMessages: [Pickup_C_3] 1
[2023.02.04-15.03.01:486][258]PIE: Server logged in
[2023.02.04-15.03.01:487][258]PIE: Play in editor total start time 0,127 seconds.
[2023.02.04-15.03.03:139][352]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.04-15.03.03:139][352]LogWorld: BeginTearingDown for /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.02.04-15.03.03:139][352]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.02.04-15.03.03:140][352]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.04-15.03.03:140][352]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2023.02.04-15.03.03:143][352]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.04-15.03.03:148][352]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.04-15.03.03:192][352]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.04-15.03.03:192][352]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=30
[2023.02.04-15.03.03:194][352]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=30
[2023.02.04-15.03.03:200][352]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.04-15.03.03:202][352]LogUObjectHash: Compacting FUObjectHashTables data took   1.30ms
[2023.02.04-15.03.03:252][353]LogPlayLevel: Display: Destroying online subsystem :Context_44
[2023.02.04-15.03.04:113][402]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.04-15.03.04:118][402]LogContentBundle: [Container: ThirdPersonMap] Generating Streaming for 0 Content Bundles.
[2023.02.04-15.03.04:119][402]LogWorldPartition: Display: GenerateStreaming started...
[2023.02.04-15.03.04:119][402]LogWorldPartition: Display: GetPartitionedActors started...
[2023.02.04-15.03.04:119][402]LogWorldPartition: Display: GetPartitionedActors took 5 us (total: 223 us)
[2023.02.04-15.03.04:119][402]LogWorldPartition: Display: GenerateStreaming took 170 us (total: 6 ms)
[2023.02.04-15.03.04:119][402]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.04-15.03.04:119][402]PIE: New page: PIE session: ThirdPersonMap (4 feb. 2023 17:03:04)
[2023.02.04-15.03.04:158][402]LogPlayLevel: Creating play world package: /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.02.04-15.03.04:162][402]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003562s)
[2023.02.04-15.03.04:162][402]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap to /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap (0.003591s)
[2023.02.04-15.03.04:162][402]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.04-15.03.04:163][402]LogAIModule: Creating AISystem for world ThirdPersonMap
[2023.02.04-15.03.04:163][402]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.02.04-15.03.04:163][402]LogWorldPartition: Display: WorldPartition initialize started...
[2023.02.04-15.03.04:163][402]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.02.04-15.03.04:164][402]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2023.02.04-15.03.04:164][402]LogWorldPartition: Display: WorldPartition initialize took 857 us (total: 260 ms)
[2023.02.04-15.03.04:164][402]LogPlayLevel: PIE: World Init took: (0.001915s)
[2023.02.04-15.03.04:206][402]LogUObjectHash: Compacting FUObjectHashTables data took   1.18ms
[2023.02.04-15.03.04:209][402]LogAudio: Display: Creating Audio Device:                 Id: 31, Scope: Unique, Realtime: True
[2023.02.04-15.03.04:209][402]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.04-15.03.04:209][402]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.04-15.03.04:209][402]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.04-15.03.04:209][402]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.04-15.03.04:209][402]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.04-15.03.04:209][402]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.04-15.03.04:209][402]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.04-15.03.04:209][402]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.04-15.03.04:210][402]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.04-15.03.04:210][402]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.04-15.03.04:210][402]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.04-15.03.04:212][402]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.04-15.03.04:243][402]LogAudioMixer: Display: Using Audio Hardware Device Luidsprekers (Realtek(R) Audio)
[2023.02.04-15.03.04:243][402]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.04-15.03.04:243][402]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.04-15.03.04:243][402]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.04-15.03.04:244][402]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=31
[2023.02.04-15.03.04:244][402]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=31
[2023.02.04-15.03.04:246][402]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=31
[2023.02.04-15.03.04:246][402]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=31
[2023.02.04-15.03.04:246][402]LogInit: FAudioDevice initialized.
[2023.02.04-15.03.04:246][402]LogAudio: Display: Audio Device (ID: 31) registered with world 'ThirdPersonMap'.
[2023.02.04-15.03.04:248][402]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.02.04-15.03.04:250][402]LogWorld: Bringing World /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap up for play (max tick rate 60) at 2023.02.04-16.03.04
[2023.02.04-15.03.04:250][402]LogWorld: Bringing up level for play took: 0.001311
[2023.02.04-15.03.04:251][402]LogOnline: OSS: Created online subsystem instance for: :Context_45
[2023.02.04-15.03.04:254][402]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=900.000 Y=1110.000 Z=92.013
[2023.02.04-15.03.04:255][402]LogBlueprintUserMessages: [Pickup_C_0] 2
[2023.02.04-15.03.04:255][402]LogBlueprintUserMessages: [Pickup_C_1] 1
[2023.02.04-15.03.04:256][402]LogBlueprintUserMessages: [Pickup_C_2] 1
[2023.02.04-15.03.04:256][402]LogBlueprintUserMessages: [Pickup_C_3] 0
[2023.02.04-15.03.04:257][402]PIE: Server logged in
[2023.02.04-15.03.04:258][402]PIE: Play in editor total start time 0,139 seconds.
[2023.02.04-15.03.09:228][697]LogBlueprintUserMessages: Do something
[2023.02.04-15.03.13:579][958]LogBlueprintUserMessages: Do something
[2023.02.04-15.03.16:209][114]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.04-15.03.16:209][114]LogWorld: BeginTearingDown for /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.02.04-15.03.16:209][114]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.02.04-15.03.16:209][114]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.04-15.03.16:209][114]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2023.02.04-15.03.16:213][114]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.04-15.03.16:219][114]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.04-15.03.16:261][114]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.04-15.03.16:262][114]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=31
[2023.02.04-15.03.16:263][114]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=31
[2023.02.04-15.03.16:271][114]LogUObjectHash: Compacting FUObjectHashTables data took   1.24ms
[2023.02.04-15.03.16:321][115]LogPlayLevel: Display: Destroying online subsystem :Context_45
[2023.02.04-15.03.36:541][311]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.04-15.03.36:546][311]LogContentBundle: [Container: ThirdPersonMap] Generating Streaming for 0 Content Bundles.
[2023.02.04-15.03.36:547][311]LogWorldPartition: Display: GenerateStreaming started...
[2023.02.04-15.03.36:547][311]LogWorldPartition: Display: GetPartitionedActors started...
[2023.02.04-15.03.36:547][311]LogWorldPartition: Display: GetPartitionedActors took 5 us (total: 228 us)
[2023.02.04-15.03.36:547][311]LogWorldPartition: Display: GenerateStreaming took 177 us (total: 6 ms)
[2023.02.04-15.03.36:547][311]BlueprintLog: New page: Pre-Play auto-recompile
[2023.02.04-15.03.36:556][311]LogPlayLevel: [PlayLevel] Compiling Pickup before play...
[2023.02.04-15.03.36:671][311]LogUObjectHash: Compacting FUObjectHashTables data took   1.30ms
[2023.02.04-15.03.36:674][311]LogPlayLevel: PlayLevel: Blueprint regeneration took 126 ms (1 blueprints)
[2023.02.04-15.03.36:674][311]PIE: New page: PIE session: ThirdPersonMap (4 feb. 2023 17:03:36)
[2023.02.04-15.03.36:674][311]LogPlayLevel: Creating play world package: /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.02.04-15.03.36:677][311]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003184s)
[2023.02.04-15.03.36:677][311]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap to /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap (0.003207s)
[2023.02.04-15.03.36:677][311]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.04-15.03.36:678][311]LogAIModule: Creating AISystem for world ThirdPersonMap
[2023.02.04-15.03.36:678][311]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.02.04-15.03.36:678][311]LogWorldPartition: Display: WorldPartition initialize started...
[2023.02.04-15.03.36:678][311]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.02.04-15.03.36:679][311]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2023.02.04-15.03.36:679][311]LogWorldPartition: Display: WorldPartition initialize took 878 us (total: 261 ms)
[2023.02.04-15.03.36:679][311]LogPlayLevel: PIE: World Init took: (0.001791s)
[2023.02.04-15.03.36:722][311]LogUObjectHash: Compacting FUObjectHashTables data took   1.22ms
[2023.02.04-15.03.36:723][311]LogAudio: Display: Creating Audio Device:                 Id: 32, Scope: Unique, Realtime: True
[2023.02.04-15.03.36:723][311]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.04-15.03.36:723][311]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.04-15.03.36:723][311]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.04-15.03.36:723][311]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.04-15.03.36:723][311]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.04-15.03.36:723][311]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.04-15.03.36:723][311]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.04-15.03.36:723][311]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.04-15.03.36:724][311]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.04-15.03.36:724][311]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.04-15.03.36:724][311]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.04-15.03.36:726][311]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.04-15.03.36:759][311]LogAudioMixer: Display: Using Audio Hardware Device Luidsprekers (Realtek(R) Audio)
[2023.02.04-15.03.36:759][311]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.04-15.03.36:759][311]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.04-15.03.36:759][311]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.04-15.03.36:759][311]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=32
[2023.02.04-15.03.36:759][311]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=32
[2023.02.04-15.03.36:761][311]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=32
[2023.02.04-15.03.36:761][311]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=32
[2023.02.04-15.03.36:761][311]LogInit: FAudioDevice initialized.
[2023.02.04-15.03.36:761][311]LogAudio: Display: Audio Device (ID: 32) registered with world 'ThirdPersonMap'.
[2023.02.04-15.03.36:765][311]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.02.04-15.03.36:766][311]LogWorld: Bringing World /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap up for play (max tick rate 60) at 2023.02.04-16.03.36
[2023.02.04-15.03.36:766][311]LogWorld: Bringing up level for play took: 0.001246
[2023.02.04-15.03.36:767][311]LogOnline: OSS: Created online subsystem instance for: :Context_46
[2023.02.04-15.03.36:770][311]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=900.000 Y=1110.000 Z=92.013
[2023.02.04-15.03.36:771][311]LogBlueprintUserMessages: [Pickup_C_0] 1
[2023.02.04-15.03.36:771][311]LogBlueprintUserMessages: [Pickup_C_1] 0
[2023.02.04-15.03.36:772][311]LogBlueprintUserMessages: [Pickup_C_2] 1
[2023.02.04-15.03.36:772][311]LogBlueprintUserMessages: [Pickup_C_3] 0
[2023.02.04-15.03.36:772][311]PIE: Server logged in
[2023.02.04-15.03.36:773][311]PIE: Play in editor total start time 0,227 seconds.
[2023.02.04-15.03.40:092][496]LogBlueprintUserMessages: Do something
